# This file was created by gnuFile.py version  $Revision: 612 $ on Mon Jun 22 12:59:05 2009.  
# This file is written with the intent of being used to plot the data with
# Gnuplot.  It contains no information regarding how the plot should be
# formatted.
# =============================================================================
#
# hamrollup.engin.umich.edu$ /Users/jlconlin/Code/Misc/procOUTSN.py
# 
# =============================================================================
# 
#   1            2             3            4             5            6             7            8           
# |-        Flux2          -||-        Flux3          -||-        Flux1          -||-    FissionSource      -|
#  x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      
   47.188       0             47.188       0             47.188       0.32644       47.188       0.0016385    
   47.312       0             47.312       0             47.312       0.31501       47.312       0.0015811    
   47.438       0             47.438       0             47.438       0.30355       47.438       0.0015236    
   47.562       0             47.562       0             47.562       0.29208       47.562       0.001466     
   47.688       0             47.688       0             47.688       0.28058       47.688       0.0014083    
   47.812       0             47.812       0             47.812       0.26907       47.812       0.0013505    
   47.938       0             47.938       0             47.938       0.25753       47.938       0.0012926    
   48.062       0             48.062       0             48.062       0.24597       48.062       0.0012345    
   48.188       0             48.188       0             48.188       0.23438       48.188       0.0011764    
   48.312       0             48.312       0             48.312       0.22277       48.312       0.0011181    
   48.438       0             48.438       0             48.438       0.21113       48.438       0.0010597    
   48.562       0             48.562       0             48.562       0.19947       48.562       0.0010012    
   48.688       0             48.688       0             48.688       0.18776       48.688       0.00094242   
   48.812       0             48.812       0             48.812       0.17602       48.812       0.00088348   
   48.938       0             48.938       0             48.938       0.16423       48.938       0.0008243    
   49.062       0             49.062       0             49.062       0.15238       49.062       0.00076481   
   49.188       0             49.188       0             49.188       0.14045       49.188       0.00070493   
   49.312       0             49.312       0             49.312       0.12842       49.312       0.00064454   
   49.438       0             49.438       0             49.438       0.11624       49.438       0.00058343   
   49.562       0             49.562       0             49.562       0.10386       49.562       0.00052129   
   49.688       0             49.688       0             49.688       0.091139      49.688       0.00045744   
   49.812       0             49.812       0             49.812       0.078015      49.812       0.00039157   
   49.938       0             49.938       0             49.938       0.062607      49.938       0.00031424   
