# This file was created by gnuplotFile.py version $Revision: 160 $ on Tue Oct 16 16:10:41 2007.  
# This file is written with the intent of being used to plot the data with
# Gnuplot.  It contains no information regarding how the plot should be
# formatted.
# =============================================================================
#
# hamrollup.personal.engin.umich.edu$ /Users/jlconlin/Code/python/SourceFiles/procOUTSN.py
# 
# =============================================================================
# 
#    1            2              3            4              5            6              7            8           
# |----------Flux2----------||----------Flux3----------||----------Flux1----------||------FissionSource------|
#  x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      
   48.438       0             48.438       0             48.438       0.42228       48.438       0.21114      
   48.562       0             48.562       0             48.562       0.39894       48.562       0.19947      
   48.688       0             48.688       0             48.688       0.37554       48.688       0.18777      
   48.812       0             48.812       0             48.812       0.35205       48.812       0.17603      
   48.938       0             48.938       0             48.938       0.32847       48.938       0.16423      
   49.062       0             49.062       0             49.062       0.30476       49.062       0.15238      
   49.188       0             49.188       0             49.188       0.2809        49.188       0.14045      
   49.312       0             49.312       0             49.312       0.25684       49.312       0.12842      
   49.438       0             49.438       0             49.438       0.23249       49.438       0.11624      
   49.562       0             49.562       0             49.562       0.20772       49.562       0.10386      
   49.688       0             49.688       0             49.688       0.18228       49.688       0.091141     
   49.812       0             49.812       0             49.812       0.15603       49.812       0.078017     
   49.938       0             49.938       0             49.938       0.12522       49.938       0.062609     
